"","ppt_id","head_noun","card","pair_type","trial_result","head_noun_tag","dep","AoA","Conc.M","Dom_Pos","Lg10WF"
"2636",47,"chips","Stale","Friend","Won","NNS","dobj",7.61,3.48,"Adjective",2.1761
"2637",47,"people","Recliner","Friend","Lost","NNS","ROOT",6.11,4.68,"Noun",1
"2638",47,"end","Recliner","Friend","Lost","NN","pobj",6.11,4.68,"Noun",1
"2639",47,"day","Recliner","Friend","Lost","NN","pobj",6.11,4.68,"Noun",1
"2640",47,"lot","Test","Friend","Won","NN","dobj",6.26,3.93,"Noun",3.6324
"2641",47,"grade","Test","Friend","Won","NN","dobj",6.26,3.93,"Noun",3.6324
"2642",47,"animal","Saddle","Friend","Won","NN","pobj",6.42,4.85,"Noun",2.6021
"2643",47,"lot","Pastry","Friend","Lost","NN","attr",7.21,4.97,"Noun",1.9956
"2644",47,"dessert","Pastry","Friend","Lost","NN","pobj",7.21,4.97,"Noun",1.9956
"2645",47,"sound","Sneeze","Friend","Won","NN","dobj",4.17,4.03,"Verb",2.179
"2646",47,"tree","Grape","Friend","Won","NN","pobj",3.94,5,"Noun",2.3118
"2647",47,"tree","Grape","Friend","Won","NN","pobj",3.94,5,"Noun",2.3118
"2648",47,"vine","Grape","Friend","Won","NN","pobj",3.94,5,"Noun",2.3118
"2649",47,"end","Job","Friend","Won","NN","dobj",5.39,3.19,"Noun",4.3235
"2650",47,"time","Gingerbread","Friend","Out of time","NN","pobj",6,4.88,"Noun",1.5315
"2651",47,"type","Gingerbread","Friend","Out of time","NN","pobj",6,4.88,"Noun",1.5315
"2652",47,"parents","Gingerbread","Friend","Out of time","NNS","nsubj",6,4.88,"Noun",1.5315
"2653",47,"type","Turnover","Friend","Out of time","NN","pobj",10.35,3.45,"Noun",1.4914
"2654",47,"sides","Tickle","Friend","Won","NNS","dobj",4.35,3.85,"Verb",2.3909
"2655",47,"class","Graduation","Friend","Won","NN","pobj",7.28,3.79,"Noun",2.6998
"2656",47,"car","Toll","Friend","Out of time","NN","dobj",8.37,3.54,"Noun",2.2355
"2657",47,"car","Toll","Friend","Out of time","NN","dobj",8.37,3.54,"Noun",2.2355
"2658",47,"environment","Toll","Friend","Out of time","NN","pobj",8.37,3.54,"Noun",2.2355
"2659",48,"rain","Desert","Stranger","Won","NN","attr",8.35,4.86,"Noun",3.1547
"2660",48,"type","Desert","Stranger","Won","NN","pobj",8.35,4.86,"Noun",3.1547
"2661",48,"place","Park","Stranger","Out of time","NN","ROOT",4.47,4.74,"Noun",3.5657
"2662",48,"things","Park","Stranger","Out of time","NNS","pobj",4.47,4.74,"Noun",3.5657
"2663",48,"pool","Float","Stranger","Lost","NN","pobj",5.39,4.07,"Verb",2.5821
"2664",48,"polygon","Circle","Stranger","Won","NN","attr",3.67,4.44,"Noun",3.0406
"2665",48,"environment","Swamp","Stranger","Won","NN","pobj",7.95,4.96,"Noun",2.6618
"2666",48,"area","Swamp","Stranger","Won","NN","pobj",7.95,4.96,"Noun",2.6618
"2667",48,"place","Sauna","Stranger","Won","NN","attr",10.28,4.68,"Noun",1.8451
"2668",48,"gym","Sauna","Stranger","Won","NN","pobj",10.28,4.68,"Noun",1.8451
"2669",48,"area","Sauna","Stranger","Won","NN","pobj",10.28,4.68,"Noun",1.8451
"2670",48,"liquid","Ice","Stranger","Won","NN","dobj",3.86,4.89,"Noun",3.6083
"2671",48,"freezer","Ice","Stranger","Won","NN","pobj",3.86,4.89,"Noun",3.6083
"2672",48,"birthday","Invitation","Stranger","Won","NN","ROOT",6.38,3.65,"Noun",2.8808
"2673",48,"morning","Newspaper","Stranger","Out of time","NN","pobj",5.78,4.82,"Noun",3.0824
"2674",48,"hands","Newspaper","Stranger","Out of time","NNS","dobj",5.78,4.82,"Noun",3.0824
"2675",48,"brand","Coach","Stranger","Out of time","NN","nsubj",6.89,4.12,"Noun",3.3856
"2676",48,"brand","Coach","Stranger","Out of time","NN","attr",6.89,4.12,"Noun",3.3856
"2677",48,"play","Cast","Stranger","Won","NN","pobj",7.24,3.92,"Verb",3.0722
"2678",48,"play","Cast","Stranger","Won","NN","pobj",7.24,3.92,"Verb",3.0722
"2679",48,"one","Cast","Stranger","Won","NN","nsubjpass",7.24,3.92,"Verb",3.0722
"2680",48,"thing","Money","Stranger","Out of time","NN","ROOT",5.11,4.54,"Noun",4.5143
"2681",48,"fall","Fall","Stranger","Lost","NN","attr",4.71,4.04,"Verb",3.7814
"2682",48,"subject","Geometry","Stranger","Out of time","NN","attr",11.22,3,"Noun",1.9777
"2683",48,"cat","Field","Friend","Won","NN","nsubj",6.1,4.26,"Noun",3.554
"2684",48,"couple","Field","Friend","Won","NN","appos",6.1,4.26,"Noun",3.554
"2685",48,"areas","Field","Friend","Won","NNS","pobj",6.1,4.26,"Noun",3.554
"2686",48,"day","Costume","Friend","Won","NN","pobj",4.17,4.57,"Noun",2.8585
"2687",48,"clothes","Costume","Friend","Won","NNS","ROOT",4.17,4.57,"Noun",2.8585
"2688",48,"clothes","Costume","Friend","Won","NNS","appos",4.17,4.57,"Noun",2.8585
"2689",48,"end","Costume","Friend","Won","NN","pobj",4.17,4.57,"Noun",2.8585
"2690",48,"profession","Artist","Friend","Out of time","NN","attr",6.78,4.24,"Noun",3.1647
"2691",48,"parents","Artist","Friend","Out of time","NNS","pobj",6.78,4.24,"Noun",3.1647
"2692",48,"diamond","Kite","Friend","Out of time","NN","pobj",4.58,5,"Noun",2.0719
"2693",48,"park","Kite","Friend","Out of time","NN","pobj",4.58,5,"Noun",2.0719
"2694",48,"diamond","Kite","Friend","Out of time","NN","pobj",4.58,5,"Noun",2.0719
"2695",48,"end","Kite","Friend","Out of time","NN","pobj",4.58,5,"Noun",2.0719
"2696",48,"auditorium","Ghost","Friend","Won","NN","ROOT",5.06,3.19,"Noun",3.2711
"2697",48,"balloon","Blow","Friend","Won","NN","ROOT",4,3.74,"Verb",3.697
"2698",48,"pooh","Honey","Friend","Won","NN","dobj",5.44,4.88,"Noun",4.1854
"2699",48,"time","Clumsy","Friend","Won","NN","pobj",7.26,2.77,"Adjective",2.4409
"2700",48,"play","Nutcracker","Friend","Lost","NN","ROOT",7.24,4.81,"Noun",1.5682
"2701",48,"brands","Butterfly","Friend","Won","NNS","dobj",3.67,4.93,"Noun",2.4502
"2702",48,"snack","Break","Friend","Won","NN","dobj",5.3,3.71,"Verb",4.0522
"2703",48,"shop","Quick","Friend","Out of time","NN","ROOT",5.89,2.89,"Adjective",3.7437
"2704",48,"plaza","Quick","Friend","Out of time","NN","pobj",5.89,2.89,"Adjective",3.7437
"2705",48,"one","Quick","Friend","Out of time","NN","ROOT",5.89,2.89,"Adjective",3.7437
"2706",48,"one","Quick","Friend","Out of time","NN","pobj",5.89,2.89,"Adjective",3.7437
"2707",48,"plaza","Quick","Friend","Out of time","NN","pobj",5.89,2.89,"Adjective",3.7437
"2708",48,"grade","Score","Friend","Won","NN","ROOT",5.83,3.38,"Noun",3.1912
"2709",48,"way","Score","Friend","Won","NN","pobj",5.83,3.38,"Noun",3.1912
"2710",48,"laughter","Honesty","Friend","Out of time","NN","ROOT",5,1.59,"Noun",2.567
"2711",48,"liquid","Paint","Friend","Won","NN","ROOT",4.45,4.79,"Verb",3.2737
"2712",48,"liquid","Milk","Friend","Lost","NN","attr",3.37,4.92,"Noun",3.3365
"2713",1,"flavor","Cherry","Friend","Out of time","NN","pobj",5.58,4.62,"Noun",2.8414
"2714",1,"type","Cherry","Friend","Out of time","NN","pobj",5.58,4.62,"Noun",2.8414
"2715",1,"color","Cherry","Friend","Out of time","NN","nsubj",5.58,4.62,"Noun",2.8414
"2716",1,"flavor","Cherry","Friend","Out of time","NN","pobj",5.58,4.62,"Noun",2.8414
"2717",1,"words","Cherry","Friend","Out of time","NNS","pobj",5.58,4.62,"Noun",2.8414
"2718",1,"time","Book","Friend","Lost","NN","pobj",3.68,4.9,"Noun",3.9555
"2719",1,"thing","Book","Friend","Lost","NN","nsubj",3.68,4.9,"Noun",3.9555
"2720",1,"word","Book","Friend","Lost","NN","dobj",3.68,4.9,"Noun",3.9555
"2721",1,"item","Antique","Friend","Out of time","NN","pobj",8.05,3.75,"Adjective",2.4914
"2722",1,"words","Antique","Friend","Out of time","NNS","dobj",8.05,3.75,"Adjective",2.4914
"2723",1,"item","Antique","Friend","Out of time","NN","attr",8.05,3.75,"Adjective",2.4914
"2724",1,"car","Antique","Friend","Out of time","NN","attr",8.05,3.75,"Adjective",2.4914
"2725",1,"what","Blast","Friend","Lost","WP","nsubj",7.06,3.9,"Noun",2.917
"2726",1,"time","Blast","Friend","Lost","NN","attr",7.06,3.9,"Noun",2.917
"2727",1,"time","Blast","Friend","Lost","NN","dobj",7.06,3.9,"Noun",2.917
"2728",1,"term","Dorm","Friend","Won","NN","pobj",9.89,4.41,"Noun",2.5682
"2729",1,"people","Fame","Friend","Won","NNS","nsubj",7.26,1.96,"Noun",2.6454
"2730",1,"term","Fame","Friend","Won","NN","nsubj",7.26,1.96,"Noun",2.6454
"2731",1,"word","Fame","Friend","Won","NN","nsubj",7.26,1.96,"Noun",2.6454
"2732",1,"thing","Grease","Friend","Out of time","NN","pobj",7.33,4.61,"Noun",2.5502
"2733",1,"things","Grease","Friend","Out of time","NNS","pobj",7.33,4.61,"Noun",2.5502
"2734",1,"fifties","Grease","Friend","Out of time","NNS","conj",7.33,4.61,"Noun",2.5502
"2735",1,"car","Grease","Friend","Out of time","NN","pobj",7.33,4.61,"Noun",2.5502
"2736",1,"car","Grease","Friend","Out of time","NN","pobj",7.33,4.61,"Noun",2.5502
"2737",1,"type","Battle","Friend","Out of time","NN","attr",6.95,4,"Noun",3.3336
"2738",1,"words","Battle","Friend","Out of time","NNS","pobj",6.95,4,"Noun",3.3336
"2739",1,"material","Cotton","Friend","Lost","NN","attr",6,4.97,"Noun",2.8597
"2740",1,"material","Cotton","Friend","Lost","NN","attr",6,4.97,"Noun",2.8597
"2741",1,"end","Fingerprint","Friend","Lost","NN","pobj",7.56,4.96,"Noun",2.2148
"2742",1,"fingers","Fingerprint","Friend","Lost","NNS","pobj",7.56,4.96,"Noun",2.2148
"2743",1,"movie","Elf","Friend","Won","NN","attr",4.32,4.3,"Noun",2.2878
"2744",1,"time","Elf","Friend","Won","NN","conj",4.32,4.3,"Noun",2.2878
"2745",1,"movie","Elf","Friend","Won","NN","attr",4.32,4.3,"Noun",2.2878
"2746",1,"classic","Elf","Friend","Won","NN","attr",4.32,4.3,"Noun",2.2878
"2747",1,"way","Elf","Friend","Won","NN","ROOT",4.32,4.3,"Noun",2.2878
"2748",1,"guy","Elf","Friend","Won","NN","pobj",4.32,4.3,"Noun",2.2878
"2749",1,"dude","Elf","Friend","Won","NN","ROOT",4.32,4.3,"Noun",2.2878
"2750",1,"guy","Elf","Friend","Won","NN","dobj",4.32,4.3,"Noun",2.2878
"2751",1,"condition","Amnesia","Friend","Won","NN","pobj",10.61,3.61,"Noun",2.2788
"2752",1,"place","Bench","Friend","Out of time","NN","attr",4.21,4.87,"Noun",2.6937
"2753",1,"end","Applause","Friend","Won","NN","pobj",6.2,4.29,"Noun",2.7612
"2754",1,"event","Applause","Friend","Won","NN","ROOT",6.2,4.29,"Noun",2.7612
"2755",1,"end","Applause","Friend","Won","NN","pobj",6.2,4.29,"Noun",2.7612
"2756",1,"event","Applause","Friend","Won","NN","pobj",6.2,4.29,"Noun",2.7612
"2757",1,"shoulder","Applause","Friend","Won","NN","dobj",6.2,4.29,"Noun",2.7612
"2758",1,"support","Applause","Friend","Won","NN","ROOT",6.2,4.29,"Noun",2.7612
"2759",1,"end","Applause","Friend","Won","NN","appos",6.2,4.29,"Noun",2.7612
"2760",1,"thing","Cockroach","Friend","Lost","NN","ROOT",6.25,4.96,"Noun",2.243
"2761",1,"thing","Cockroach","Friend","Lost","NN","pobj",6.25,4.96,"Noun",2.243
"2762",1,"insect","Cockroach","Friend","Lost","NN","appos",6.25,4.96,"Noun",2.243
"2763",1,"lot","Blink","Friend","Won","NN","dobj",5.63,4.39,"Verb",2.4133
"2764",1,"body","Blink","Friend","Won","NN","pobj",5.63,4.39,"Verb",2.4133
"2765",1,"face","Blink","Friend","Won","NN","conj",5.63,4.39,"Verb",2.4133
"2766",1,"mom","Call","Friend","Won","NN","nsubj",4.74,4,"Verb",4.6428
"2767",1,"day","Call","Friend","Won","NN","pobj",4.74,4,"Verb",4.6428
"2768",1,"end","Busboy","Friend","Lost","NN","pobj",10.21,4.74,"Noun",1.9395
"2769",1,"waiter","Busboy","Friend","Lost","NN","nsubj",10.21,4.74,"Noun",1.9395
"2770",1,"items","Busboy","Friend","Lost","NNS","dobj",10.21,4.74,"Noun",1.9395
"2771",1,"drug","Deal","Friend","Out of time","NN","pobj",6,3.1,"Noun",4.1249
"2772",1,"drug","Deal","Friend","Out of time","NN","ROOT",6,3.1,"Noun",4.1249
"2773",1,"word","Deal","Friend","Out of time","NN","pobj",6,3.1,"Noun",4.1249
"2774",1,"drug","Deal","Friend","Out of time","NN","dobj",6,3.1,"Noun",4.1249
"2775",1,"way","Deal","Friend","Out of time","NN","nsubj",6,3.1,"Noun",4.1249
"2776",1,"type","Dove","Stranger","Won","NN","attr",6.63,4.88,"Noun",2.4548
"2777",1,"sign","Dove","Stranger","Won","NN","pobj",6.63,4.88,"Noun",2.4548
"2778",1,"loss","Bald","Stranger","Lost","NN","dobj",7.26,4.69,"Adjective",2.6964
"2779",1,"loss","Bald","Stranger","Lost","NN","attr",7.26,4.69,"Adjective",2.6964
"2780",1,"body","Bald","Stranger","Lost","NN","pobj",7.26,4.69,"Adjective",2.6964
"2781",1,"people","Bald","Stranger","Lost","NNS","nsubj",7.26,4.69,"Adjective",2.6964
"2782",1,"kind","Chocolate","Stranger","Won","NN","attr",3.33,4.72,"Noun",3.1761
"2783",1,"things","Chocolate","Stranger","Won","NNS","pobj",3.33,4.72,"Noun",3.1761
"2784",1,"flavor","Chocolate","Stranger","Won","NN","attr",3.33,4.72,"Noun",3.1761
"2785",1,"products","Bath","Stranger","Won","NNS","dobj",3.23,4.85,"Noun",3.2009
"2786",1,"products","Bath","Stranger","Won","NNS","dobj",3.23,4.85,"Noun",3.2009
"2787",1,"bomb","Bath","Stranger","Won","NN","pobj",3.23,4.85,"Noun",3.2009
"2788",1,"take","Dip","Stranger","Won","NN","dobj",7,4.22,"Verb",2.6096
"2789",1,"phrases","Dip","Stranger","Won","NNS","nsubj",7,4.22,"Verb",2.6096
"2790",1,"beach","Dip","Stranger","Won","NN","pobj",7,4.22,"Verb",2.6096
"2791",1,"thing","Crawl","Stranger","Lost","NN","attr",3.89,4.27,"Verb",2.7889
"2792",1,"term","Army","Stranger","Lost","NN","nsubj",7.15,4.7,"Noun",3.6406
"2793",1,"type","Army","Stranger","Lost","NN","attr",7.15,4.7,"Noun",3.6406
"2794",1,"summer","Army","Stranger","Lost","NN","pobj",7.15,4.7,"Noun",3.6406
"2795",1,"country","Barn","Stranger","Won","NN","pobj",4.5,4.79,"Noun",2.8414
"2796",1,"cattle","Barn","Stranger","Won","NNS","ROOT",4.5,4.79,"Noun",2.8414
"2797",1,"structure","Barn","Stranger","Won","NN","pobj",4.5,4.79,"Noun",2.8414
"2798",1,"plants","Hose","Stranger","Won","NNS","pobj",5.33,4.87,"Noun",2.6149
"2799",1,"house","Hose","Stranger","Won","NN","dobj",5.33,4.87,"Noun",2.6149
"2800",1,"o","Hose","Stranger","Won","NN","nsubj",5.33,4.87,"Noun",2.6149
"2801",1,"room","Breeze","Stranger","Won","NN","pobj",6.22,3.62,"Noun",2.6138
"2802",1,"term","Breeze","Stranger","Won","NN","conj",6.22,3.62,"Noun",2.6138
"2803",1,"head","Beret","Stranger","Won","NN","pobj",10.33,4.8,"Noun",1.6902
"2804",1,"type","Beret","Stranger","Won","NN","attr",10.33,4.8,"Noun",1.6902
"2805",1,"word","Champagne","Stranger","Lost","NN","attr",10.26,4.82,"Noun",3.2033
"2806",1,"airport","Luggage","Stranger","Won","NN","pobj",7.63,4.83,"Noun",2.7543
"2807",1,"brain","Daydream","Stranger","Lost","NN","pobj",7.74,2.79,"Verb",1.699
"2808",1,"brain","Daydream","Stranger","Lost","NN","nsubj",7.74,2.79,"Verb",1.699
"2809",1,"kind","Cactus","Stranger","Won","NN","attr",6.72,5,"Noun",2.1732
"2810",1,"person","Bartender","Stranger","Won","NN","ROOT",8.9,4.82,"Noun",2.6981
"2811",1,"person","Bartender","Stranger","Won","NN","appos",8.9,4.82,"Noun",2.6981
"2812",1,"things","Backpack","Stranger","Won","NNS","dobj",5.38,4.96,"Noun",2.2718
"2813",1,"backpack","Backpack","Stranger","Won","NN","pobj",5.38,4.96,"Noun",2.2718
"2814",1,"plastic","Backpack","Stranger","Won","NN","pobj",5.38,4.96,"Noun",2.2718
"2815",1,"phone","Battery","Stranger","Won","NN","pobj",5.58,4.67,"Noun",2.8021
"2816",1,"cattle","Farm","Stranger","Won","NNS","nsubj",3.85,4.59,"Noun",3.1855
"2817",1,"boardwalk","Boardwalk","Stranger","Lost","NN","nsubj",8.94,4.78,"Noun",1.9777
"2818",2,"turtles","Straw","Friend","Out of time","NNS","dobj",4.22,4.77,"Noun",2.5038
"2819",2,"turtles","Straw","Friend","Out of time","NNS","dobj",4.22,4.77,"Noun",2.5038
"2820",2,"tube","Straw","Friend","Out of time","NN","attr",4.22,4.77,"Noun",2.5038
"2821",2,"name","Piano","Friend","Out of time","NN","nsubj",5.5,4.9,"Noun",3.1035
"2822",2,"jeans","Tweezers","Friend","Won","NNS","dobj",7.16,4.96,"Noun",1.7243
"2823",2,"tool","Tweezers","Friend","Won","NN","attr",7.16,4.96,"Noun",1.7243
"2824",2,"tool","Tweezers","Friend","Won","NN","attr",7.16,4.96,"Noun",1.7243
"2825",2,"backroom","Outhouse","Friend","Lost","NN","pobj",7.9,4.89,"Noun",1.5911
"2826",2,"word","Outhouse","Friend","Lost","NN","dobj",7.9,4.89,"Noun",1.5911
"2827",2,"problem","Strategy","Friend","Out of time","NN","dobj",8.5,1.93,"Noun",2.6839
"2828",2,"movies","Scarecrow","Friend","Lost","NNS","attr",5.56,4.68,"Noun",1.9542
"2829",2,"laughter","Scarecrow","Friend","Lost","NN","ROOT",5.56,4.68,"Noun",1.9542
"2830",2,"face","Scarecrow","Friend","Lost","NN","pobj",5.56,4.68,"Noun",1.9542
"2831",2,"types","Truffle","Friend","Out of time","NNS","dobj",13.62,4.6,"Noun",1.3802
"2832",2,"fries","Truffle","Friend","Out of time","NNS","pobj",13.62,4.6,"Noun",1.3802
"2833",2,"way","Sweat","Friend","Won","NN","pobj",7.26,4.71,"Noun",3.0477
"2834",2,"friend","Secret","Friend","Lost","NN","pobj",5.39,2.19,"Noun",3.7471
"2835",2,"time","Snowman","Friend","Lost","NN","ROOT",3.47,4.64,"Noun",1.9912
"2836",2,"dance","Pin","Friend","Lost","NN","dobj",4.53,4.92,"Noun",2.9222
"2837",2,"word","Pin","Friend","Lost","NN","attr",4.53,4.92,"Noun",2.9222
"2838",2,"artist","Salt","Friend","Out of time","NN","nsubj",5.05,4.89,"Noun",2.9983
"2839",2,"what","Peak","Friend","Won","WP","dobj",7.11,4.2,"Noun",2.4829
"2840",2,"hole","Peak","Friend","Won","NN","pobj",7.11,4.2,"Noun",2.4829
"2841",2,"wall","Peak","Friend","Won","NN","pobj",7.11,4.2,"Noun",2.4829
"2842",2,"end","Trophy","Friend","Won","NN","pobj",5.55,4.89,"Noun",2.5866
"2843",2,"word","Trophy","Friend","Won","NN","attr",5.55,4.89,"Noun",2.5866
"2844",2,"incentive","Tip","Friend","Out of time","NN","ROOT",5.42,4.5,"Noun",3.1492
"2845",2,"meal","Waiter","Friend","Won","NN","dobj",8.28,4.67,"Noun",2.8287
"2846",2,"place","Waiter","Friend","Won","NN","pobj",8.28,4.67,"Noun",2.8287
"2847",2,"opposite","Mad","Friend","Lost","NN","ROOT",3.55,2.76,"Adjective",3.7623
"2848",2,"vehicle","Valet","Stranger","Won","NN","dobj",13.67,4.26,"Noun",2.4216
"2849",2,"mall","Valet","Stranger","Won","NN","pobj",13.67,4.26,"Noun",2.4216
"2850",2,"blink","Valet","Stranger","Won","NN","dobj",13.67,4.26,"Noun",2.4216
"2851",2,"reason","Pound","Stranger","Out of time","NN","pobj",6.79,4.61,"Noun",2.8506
"2852",2,"something","Pound","Stranger","Out of time","NN","pobj",6.79,4.61,"Noun",2.8506
"2853",2,"body","Touch","Stranger","Won","NN","pobj",5.16,3.86,"Verb",3.8771
"2854",2,"vechile","Street","Stranger","Out of time","NN","dobj",4.58,4.75,"Noun",3.8784
"2855",2,"men","Tuxedo","Stranger","Won","NNS","nsubj",8.26,4.86,"Noun",2.2014
"2856",2,"interview","Tuxedo","Stranger","Won","NN","pobj",8.26,4.86,"Noun",2.2014
"2857",2,"thing","Tuxedo","Stranger","Won","NN","ROOT",8.26,4.86,"Noun",2.2014
"2858",2,"beach","Tent","Stranger","Won","NN","pobj",5.16,4.96,"Noun",2.9509
"2859",2,"thingy","Tent","Stranger","Won","NN","dobj",5.16,4.96,"Noun",2.9509
"2860",2,"sun","Tent","Stranger","Won","NN","dobj",5.16,4.96,"Noun",2.9509
"2861",2,"highway","Windmill","Stranger","Won","NN","dobj",5.32,4.89,"Noun",1.8195
"2862",2,"window","Windmill","Stranger","Won","NN","dobj",5.32,4.89,"Noun",1.8195
"2863",2,"things","Windmill","Stranger","Won","NNS","pobj",5.32,4.89,"Noun",1.8195
"2864",2,"animal","Zebra","Stranger","Won","NN","attr",4.79,4.86,"Noun",2.1106
"2865",2,"madagascar","Zebra","Stranger","Won","NN","ROOT",4.79,4.86,"Noun",2.1106
"2866",2,"voice","Zebra","Stranger","Won","NN","dobj",4.79,4.86,"Noun",2.1106
"2867",2,"opposite","Stiff","Stranger","Lost","NN","ROOT",8.16,3.62,"Adjective",2.7193
"2868",2,"morning","Snack","Stranger","Won","NN","pobj",2.78,4.36,"Noun",2.6693
"2869",2,"system","Snack","Stranger","Won","NN","pobj",2.78,4.36,"Noun",2.6693
"2870",2,"phone","Static","Stranger","Won","NN","pobj",9.28,3.32,"Adjective",2.4065
"2871",2,"lot","Static","Stranger","Won","NN","dobj",9.28,3.32,"Adjective",2.4065
"2872",2,"water","Shrimp","Stranger","Won","NN","pobj",7.11,4.8,"Noun",2.6484
"2873",2,"pet","Hamster","Stranger","Lost","NN","attr",4.37,4.86,"Noun",2.0414
"2874",2,"cage","Hamster","Stranger","Lost","NN","pobj",4.37,4.86,"Noun",2.0414
"2875",2,"word","Teacher","Stranger","Won","NN","dobj",4.55,4.52,"Noun",3.4538
"2876",2,"front","Teacher","Stranger","Won","NN","pobj",4.55,4.52,"Noun",3.4538
"2877",2,"laughter","Yawn","Stranger","Won","NN","ROOT",5.3,4.46,"Verb",1.716
"2878",2,"thing","Spatula","Stranger","Won","NN","conj",7.32,4.96,"Noun",1.7559
"2879",2,"thing","Spatula","Stranger","Won","NN","attr",7.32,4.96,"Noun",1.7559
"2880",2,"sandwich","Smear","Stranger","Lost","NN","dobj",8.84,3.66,"Noun",2.0492
"2881",2,"mayonnaise","Smear","Stranger","Lost","NN","pobj",8.84,3.66,"Noun",2.0492
"2882",2,"word","Smear","Stranger","Lost","NN","conj",8.84,3.66,"Noun",2.0492
"2883",3,"type","Silk","Friend","Lost","NN","attr",7.39,4.7,"Noun",2.699
"2884",3,"bed","Silk","Friend","Lost","NN","pobj",7.39,4.7,"Noun",2.699
"2885",3,"pillows","Silk","Friend","Lost","NNS","dobj",7.39,4.7,"Noun",2.699
"2886",3,"material","Silk","Friend","Lost","NN","pobj",7.39,4.7,"Noun",2.699
"2887",3,"s.","Lake","Friend","Won","NN","pobj",4.61,4.88,"Noun",3.2641
"2888",3,"word","Test","Friend","Won","NN","ROOT",6.26,3.93,"Noun",3.6324
"2889",3,"government","Jury","Friend","Won","NN","nsubj",11.05,4.64,"Noun",3.3389
"2890",3,"place","Jury","Friend","Won","NN","pobj",11.05,4.64,"Noun",3.3389
"2891",3,"room","Mattress","Friend","Won","NN","pobj",5.1,5,"Noun",2.5289
"2892",3,"components","Mattress","Friend","Won","NNS","ROOT",5.1,5,"Noun",2.5289
"2893",3,"diego","Sunny","Friend","Won","NN","nsubjpass",6.17,4.2,"Adjective",2.5933
"2894",3,"lot","Rock","Friend","Won","NN","conj",3.22,4.91,"Noun",3.643
"2895",3,"earth","Rock","Friend","Won","NN","pobj",3.22,4.91,"Noun",3.643
"2896",3,"earth","Rock","Friend","Won","NN","nsubj",3.22,4.91,"Noun",3.643
"2897",3,"types","Rock","Friend","Won","NNS","ROOT",3.22,4.91,"Noun",3.643
"2898",3,"type","Scorpion","Friend","Lost","NN","attr",7.84,4.84,"Noun",2.1367
"2899",3,"stereotype","Intelligent","Friend","Out of time","NN","dobj",8.28,2.46,"Adjective",2.8388
"2900",3,"nerd","Intelligent","Friend","Out of time","NN","attr",8.28,2.46,"Adjective",2.8388
"2901",3,"thing","Intelligent","Friend","Out of time","NN","dobj",8.28,2.46,"Adjective",2.8388
"2902",3,"lot","Scientist","Friend","Won","NN","attr",6.89,4.24,"Noun",2.7938
"2903",3,"lot","Scientist","Friend","Won","NN","attr",6.89,4.24,"Noun",2.7938
"2904",3,"room","Scientist","Friend","Won","NN","pobj",6.89,4.24,"Noun",2.7938
"2905",3,"tourist","Pickpocket","Friend","Won","NN","attr",9.37,4.03,"Noun",1.5911
"2906",3,"spot","Pickpocket","Friend","Won","NN","pobj",9.37,4.03,"Noun",1.5911
"2907",3,"stuff","Pickpocket","Friend","Won","NN","dobj",9.37,4.03,"Noun",1.5911
"2908",3,"library","Path","Friend","Won","NN","pobj",6.11,4.41,"Noun",3.098
"2909",3,"left","Path","Friend","Won","NN","pobj",6.11,4.41,"Noun",3.098
"2910",3,"snake","Path","Friend","Won","NN","attr",6.11,4.41,"Noun",3.098
"2911",3,"house","Fireplace","Friend","Won","NN","pobj",7.37,4.68,"Noun",2.415
"2912",3,"corner","Fireplace","Friend","Won","NN","pobj",7.37,4.68,"Noun",2.415
"2913",3,"end","Graduation","Friend","Won","NN","pobj",7.28,3.79,"Noun",2.6998
"2914",3,"year","Graduation","Friend","Won","NN","pobj",7.28,3.79,"Noun",2.6998
"2915",3,"animal","Saddle","Friend","Lost","NN","pobj",6.42,4.85,"Noun",2.6021
"2916",3,"fruit","Grape","Friend","Lost","NN","attr",3.94,5,"Noun",2.3118
"2917",3,"earth","Shovel","Friend","Won","NN","pobj",6.28,4.97,"Noun",2.5441
"2918",3,"hands","Shovel","Friend","Won","NNS","pobj",6.28,4.97,"Noun",2.5441
"2919",3,"lot","Rainbow","Friend","Lost","NN","dobj",4.26,4.57,"Noun",2.6107
"2920",3,"think","Rainbow","Friend","Lost","NN","nsubj",4.26,4.57,"Noun",2.6107
"2921",3,"polorization","Rainbow","Friend","Lost","NN","nsubj",4.26,4.57,"Noun",2.6107
"2922",3,"air","Rainbow","Friend","Lost","NN","pobj",4.26,4.57,"Noun",2.6107
"2923",3,"rain","Rainbow","Friend","Lost","NN","pobj",4.26,4.57,"Noun",2.6107
"2924",3,"shed","Stable","Friend","Lost","NN","pobj",8.9,3.77,"Adjective",2.8287
"2925",3,"animal","Stable","Friend","Lost","NN","dobj",8.9,3.77,"Adjective",2.8287
"2926",3,"holiday","Mistletoe","Stranger","Won","NN","attr",9.65,4.85,"Noun",1.9956
"2927",3,"tradition","Mistletoe","Stranger","Won","NN","attr",9.65,4.85,"Noun",1.9956
"2928",3,"airplane","Fly","Stranger","Won","NN","pobj",3.05,4.64,"Verb",3.6371
"2929",3,"sky","Fly","Stranger","Won","NN","pobj",3.05,4.64,"Verb",3.6371
