rt,session_id,button_pressed,card,critical_trial,color,pair_type,trial_result,trial_with_partner,Participant ID,Session Number,Deck Color,Order,MINT_Score_Uncued_Correct,ppt_id,Gender,Native_Speaker,Played_before,Taboo_expertise,partner_id,partner_closeness
11937,1,0,Customer,yes,Yellow,Friend,Won,17,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
7184,1,1,Explode,yes,Yellow,Friend,Lost,18,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
,1,,Scale,yes,Yellow,Friend,Out of time,19,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
22911,1,0,Honey,yes,Yellow,Friend,Won,20,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
17764,1,0,Sip,yes,Yellow,Friend,Won,21,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
9542,1,1,Geyser,yes,Yellow,Friend,Lost,22,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
18747,1,1,Geometry,yes,Yellow,Friend,Lost,23,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
7064,1,0,Blow,yes,Yellow,Friend,Won,24,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
23064,1,0,Organic,yes,Yellow,Friend,Won,25,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
10267,1,1,Deck,yes,Yellow,Friend,Lost,26,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
8384,1,0,Doll,yes,Yellow,Friend,Won,27,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
16894,1,0,Crab,yes,Yellow,Friend,Won,28,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
15461,1,0,Garage,yes,Yellow,Friend,Won,29,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
14419,1,0,Shuffle,yes,Yellow,Friend,Won,30,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
24749,1,0,Couch,yes,Yellow,Friend,Won,31,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
4966,1,1,Honesty,yes,Yellow,Friend,Lost,32,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,2,4.571428571
,1,,Ghost,yes,Yellow,Stranger,Out of time,1,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
6744,1,1,Decipher,yes,Yellow,Stranger,Lost,2,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
,1,,Reindeer,yes,Yellow,Stranger,Out of time,3,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
24057,1,1,Stripes,yes,Yellow,Stranger,Lost,4,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
17176,1,1,Pomegranate,yes,Yellow,Stranger,Lost,5,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
5127,1,1,Feather,yes,Yellow,Stranger,Lost,6,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
10920,1,1,Chopsticks,yes,Yellow,Stranger,Lost,7,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
8920,1,0,Healthy,yes,Yellow,Stranger,Won,8,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
8218,1,0,Brown,yes,Yellow,Stranger,Won,9,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
9159,1,1,Field,yes,Yellow,Stranger,Lost,10,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
11485,1,0,Refrigerator,yes,Yellow,Stranger,Won,11,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
17762,1,0,Circle,yes,Yellow,Stranger,Won,12,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
10231,1,0,Belly Button,yes,Yellow,Stranger,Won,13,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
10128,1,0,Germ,yes,Yellow,Stranger,Won,14,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
16753,1,0,Lipstick,yes,Yellow,Stranger,Won,15,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
18145,1,0,Cream,yes,Yellow,Stranger,Won,16,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
17880,1,1,Know,yes,Yellow,Stranger,Lost,17,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
8325,1,0,Park,yes,Yellow,Stranger,Won,18,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
14002,1,0,Spider,yes,Yellow,Stranger,Won,19,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
6441,1,1,Gallery,yes,Yellow,Stranger,Lost,20,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
9185,1,1,Hypnosis,yes,Yellow,Stranger,Lost,21,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
10625,1,0,Ice,yes,Yellow,Stranger,Won,22,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
20920,1,0,Journey,yes,Yellow,Stranger,Won,23,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
7389,1,0,Heart,yes,Yellow,Stranger,Won,24,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
18733,1,0,Butterfly,yes,Yellow,Stranger,Won,25,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
28608,1,1,Rhyme,yes,Yellow,Stranger,Lost,26,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
11986,1,1,Confetti,yes,Yellow,Stranger,Lost,27,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
10292,1,0,Cast,yes,Yellow,Stranger,Won,28,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
20654,1,0,Fan,yes,Yellow,Stranger,Won,29,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
9074,1,0,Break,yes,Yellow,Stranger,Won,30,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
24137,1,0,Detective,yes,Yellow,Stranger,Won,31,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
12802,1,1,Insomnia,yes,Yellow,Stranger,Lost,32,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
16003,1,0,Crayon,yes,Yellow,Stranger,Won,33,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
13104,1,0,Kite,yes,Yellow,Stranger,Won,34,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
6996,1,1,Money,yes,Yellow,Stranger,Lost,35,4,1,Yellow,Friend_Stranger,21,4,Male,Yes,No,3,3,0
11440,4,0,Backpack,yes,Blue,Stranger,Won,1,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
19128,4,1,Bloom,yes,Blue,Stranger,Lost,2,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
21045,4,1,Adhesive,yes,Blue,Stranger,Lost,3,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
24068,4,0,Dip,yes,Blue,Stranger,Won,4,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
,4,,Bait,yes,Blue,Stranger,Out of time,5,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
,4,,Bunny,yes,Blue,Stranger,Out of time,6,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
18173,4,0,Call,yes,Blue,Stranger,Won,7,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
7259,4,0,Fame,yes,Blue,Stranger,Won,8,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
4190,4,1,Gallon,yes,Blue,Stranger,Lost,9,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
13011,4,0,Bartender,yes,Blue,Stranger,Won,10,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
,4,,Brain,yes,Blue,Stranger,Out of time,11,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
18157,4,0,Cowboy,yes,Blue,Stranger,Won,12,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
3191,4,1,Bayou,yes,Blue,Stranger,Lost,13,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
11463,4,0,Crutches,yes,Blue,Stranger,Won,14,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
9352,4,1,Pitch,yes,Blue,Stranger,Lost,15,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
15449,4,1,Cottage,yes,Blue,Stranger,Lost,16,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
3226,4,1,Boardwalk,yes,Blue,Stranger,Lost,17,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
5583,4,0,Cactus,yes,Blue,Stranger,Won,18,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
20432,4,0,Drive,yes,Blue,Stranger,Won,19,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
12511,4,0,Dorm,yes,Blue,Stranger,Won,20,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
16989,4,1,Airport,yes,Blue,Stranger,Lost,21,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
14909,4,1,Blink,yes,Blue,Stranger,Lost,22,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
7934,4,0,Elf,yes,Blue,Stranger,Won,23,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
27797,4,1,Flames,yes,Blue,Stranger,Lost,24,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
17137,4,0,Gasp,yes,Blue,Stranger,Won,25,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
12836,4,1,Deal,yes,Blue,Stranger,Lost,26,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
9586,4,0,Crawl,yes,Blue,Stranger,Won,27,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
23404,4,0,Champagne,yes,Blue,Stranger,Won,28,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
13696,4,1,Design,yes,Blue,Stranger,Lost,29,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
8555,4,1,Ambassador,yes,Blue,Stranger,Lost,30,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
,4,,Academy,yes,Blue,Stranger,Out of time,31,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
21330,4,0,Bridge,yes,Blue,Stranger,Won,32,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
5399,4,1,Carpet,yes,Blue,Stranger,Lost,33,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,15,0
8439,4,0,Fingerprint,yes,Blue,Friend,Won,1,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
16567,4,0,Cartoon,yes,Blue,Friend,Won,2,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
4436,4,1,Freshen,yes,Blue,Friend,Lost,3,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
18916,4,0,Bakery,yes,Blue,Friend,Won,4,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
19871,4,0,Barn,yes,Blue,Friend,Won,5,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
16463,4,1,Daydream,yes,Blue,Friend,Lost,6,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
12082,4,0,Dead End,yes,Blue,Friend,Won,7,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
4258,4,1,Headline,yes,Blue,Friend,Lost,8,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
17032,4,0,Chef,yes,Blue,Friend,Won,9,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
6123,4,1,Fidget,yes,Blue,Friend,Lost,10,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
12889,4,0,Defrost,yes,Blue,Friend,Won,11,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
7561,4,0,Oil,yes,Blue,Friend,Won,12,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
4772,4,0,Doctor,yes,Blue,Friend,Won,13,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
7005,4,1,Ache,yes,Blue,Friend,Lost,14,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
6988,4,0,Breeze,yes,Blue,Friend,Won,15,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
9084,4,1,Boomerang,yes,Blue,Friend,Lost,16,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
16498,4,0,Luggage,yes,Blue,Friend,Won,17,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
8754,4,0,Shadow,yes,Blue,Friend,Won,18,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
9284,4,0,Battery,yes,Blue,Friend,Won,19,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
7142,4,0,Cheat,yes,Blue,Friend,Won,20,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
,4,,Amnesia,yes,Blue,Friend,Out of time,21,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
24566,4,1,Immortal,yes,Blue,Friend,Lost,22,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
16731,4,0,Calories,yes,Blue,Friend,Won,23,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
8095,4,0,Basement,yes,Blue,Friend,Won,24,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
19211,4,0,Blush,yes,Blue,Friend,Won,25,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
23026,4,1,Beret,yes,Blue,Friend,Lost,26,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
25400,4,1,Antique,yes,Blue,Friend,Lost,27,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
8300,4,1,Flashlight,yes,Blue,Friend,Lost,28,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
11803,4,1,Bonfire,yes,Blue,Friend,Lost,29,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
,4,,Army,yes,Blue,Friend,Out of time,30,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
6994,4,1,Battle,yes,Blue,Friend,Lost,31,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
15211,4,1,Dribble,yes,Blue,Friend,Lost,32,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
14986,4,0,Polar Bear,yes,Blue,Friend,Won,33,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
23106,4,0,Bald,yes,Blue,Friend,Won,34,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
17772,4,0,Bikini,yes,Blue,Friend,Won,35,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
6201,4,1,Atlas,yes,Blue,Friend,Lost,36,13,4,Blue,Stranger_Friend,20,13,Female,Yes,No,2,16,3.375
10638,4,0,Smoke,yes,Red,Stranger,Won,1,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
13978,4,0,Hiccup,yes,Red,Stranger,Won,2,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
27592,4,1,Smear,yes,Red,Stranger,Lost,3,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
9737,4,0,Tape,yes,Red,Stranger,Won,4,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
7945,4,1,Strategy,yes,Red,Stranger,Lost,5,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
,4,,Mad,yes,Red,Stranger,Out of time,6,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
18618,4,0,Volcano,yes,Red,Stranger,Won,7,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
7999,4,1,Wallet,yes,Red,Stranger,Lost,8,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
24800,4,0,Stars,yes,Red,Stranger,Won,9,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
5356,4,1,Sunburn,yes,Red,Stranger,Lost,10,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
4081,4,1,Yo-Yo,yes,Red,Stranger,Lost,11,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
2535,4,1,Quintuplets,yes,Red,Stranger,Lost,12,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
19643,4,1,Wishing Well,yes,Red,Stranger,Lost,13,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
28146,4,0,Trunk,yes,Red,Stranger,Won,14,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
5651,4,0,Sunflower,yes,Red,Stranger,Won,15,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
7966,4,0,Marriage,yes,Red,Stranger,Won,16,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
13374,4,0,Snowboard,yes,Red,Stranger,Won,17,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
13731,4,1,Tweezers,yes,Red,Stranger,Lost,18,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
7028,4,0,Pool,yes,Red,Stranger,Won,19,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
8252,4,0,Knife,yes,Red,Stranger,Won,20,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
9764,4,0,Waffle,yes,Red,Stranger,Won,21,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
,4,,Zebra,yes,Red,Stranger,Out of time,22,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
27752,4,1,Snore,yes,Red,Stranger,Lost,23,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
7553,4,0,Tip,yes,Red,Stranger,Won,24,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
14345,4,1,Tuxedo,yes,Red,Stranger,Lost,25,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
20018,4,0,Wine,yes,Red,Stranger,Won,26,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
19521,4,0,Lighthouse,yes,Red,Stranger,Won,27,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
21214,4,0,Watermelon,yes,Red,Stranger,Won,28,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
6320,4,0,Polo,yes,Red,Stranger,Won,29,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
7131,4,0,Hamster,yes,Red,Stranger,Won,30,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
10881,4,1,Sleepwalk,yes,Red,Stranger,Lost,31,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
6459,4,0,Yellow,yes,Red,Stranger,Won,32,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
,4,,Scoop,yes,Red,Stranger,Out of time,33,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
6728,4,0,Tag,yes,Red,Stranger,Won,34,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
14607,4,0,Spy,yes,Red,Stranger,Won,35,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,16,0
24381,4,0,Peak,yes,Red,Friend,Won,1,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
9056,4,0,Vitamin C,yes,Red,Friend,Won,2,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
15903,4,1,Windmill,yes,Red,Friend,Lost,3,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
9435,4,0,Poem,yes,Red,Friend,Won,4,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
8579,4,0,Stress,yes,Red,Friend,Won,5,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
6818,4,0,Turkey,yes,Red,Friend,Won,6,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
14556,4,1,Ransom,yes,Red,Friend,Lost,7,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
8160,4,0,Tired,yes,Red,Friend,Won,8,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
3339,4,1,Stagger,yes,Red,Friend,Lost,9,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
10451,4,1,Surprise,yes,Red,Friend,Lost,10,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
15821,4,1,Vote,yes,Red,Friend,Lost,11,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
,4,,Trigger,yes,Red,Friend,Out of time,12,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
17189,4,0,Snack,yes,Red,Friend,Won,13,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
,4,,Midnight,yes,Red,Friend,Out of time,14,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
13565,4,1,Shrimp,yes,Red,Friend,Lost,15,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
11579,4,0,Valet,yes,Red,Friend,Won,16,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
6267,4,1,Helmet,yes,Red,Friend,Lost,17,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
6716,4,1,Theme Park,yes,Red,Friend,Lost,18,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
9762,4,1,Stiff,yes,Red,Friend,Lost,19,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
16561,4,0,Wrinkle,yes,Red,Friend,Won,20,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
9945,4,1,Waiter,yes,Red,Friend,Lost,21,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
12526,4,0,Straw,yes,Red,Friend,Won,22,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
7696,4,0,Whisper,yes,Red,Friend,Won,23,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
5837,4,1,Oatmeal,yes,Red,Friend,Lost,24,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
10467,4,1,Watch,yes,Red,Friend,Lost,25,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
15125,4,0,Salt,yes,Red,Friend,Won,26,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
13765,4,0,Pen,yes,Red,Friend,Won,27,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
13521,4,1,Violin,yes,Red,Friend,Lost,28,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
19335,4,1,Snorkel,yes,Red,Friend,Lost,29,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
6250,4,0,Wet,yes,Red,Friend,Won,30,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
3365,4,1,Static,yes,Red,Friend,Lost,31,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
25834,4,0,Strapless,yes,Red,Friend,Won,32,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
22563,4,1,Thug,yes,Red,Friend,Lost,33,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
11060,4,1,Snowman,yes,Red,Friend,Lost,34,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
27102,4,1,Trolley Car,yes,Red,Friend,Lost,35,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
13407,4,0,Truffle,yes,Red,Friend,Won,36,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
14291,4,1,Marble,yes,Red,Friend,Lost,37,14,4,Red,Stranger_Friend,20.5,14,Female,Yes,No,3,15,3.625
9949,4,0,Scientist,yes,Purple,Stranger,Won,1,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
11044,4,1,Graduation,yes,Purple,Stranger,Lost,2,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
11411,4,1,Finger,yes,Purple,Stranger,Lost,3,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
6610,4,0,Test,yes,Purple,Stranger,Won,4,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
10627,4,0,Fireplace,yes,Purple,Stranger,Won,5,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
7433,4,1,Slow,yes,Purple,Stranger,Lost,6,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
13437,4,0,Hug,yes,Purple,Stranger,Won,7,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
18212,4,1,Oyster,yes,Purple,Stranger,Lost,8,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
14101,4,0,Sushi,yes,Purple,Stranger,Won,9,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
6702,4,0,Owl,yes,Purple,Stranger,Won,10,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
17799,4,1,Skunk,yes,Purple,Stranger,Lost,11,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
5311,4,1,Mix,yes,Purple,Stranger,Lost,12,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
14081,4,0,Jury,yes,Purple,Stranger,Won,13,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
14583,4,0,Point,yes,Purple,Stranger,Won,14,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
2899,4,1,Underdog,yes,Purple,Stranger,Lost,15,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
18353,4,0,Puke,yes,Purple,Stranger,Won,16,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
2285,4,1,Skyline,yes,Purple,Stranger,Lost,17,15,4,Purple,Stranger_Friend,19.5,15,Female,Yes,No,1,13,0
